Date,Furnace,SP_Power,Avg_Load,Ore_qty,Flux_qty,Reductant_qty,Additive_qty,Cr%,Cr recovery,Cr_recovery_pct,Total_Charge,Ore_fraction,Flux_fraction,Reductant_fraction,Additive_fraction,Reductant_Ore_ratio,Flux_Ore_ratio,Additive_Total_ratio,Flux_Reductant_ratio,Power_per_Charge,Power_per_Ore,Load_Power_ratio,Power_per_Load,Energy_Intensity,Ore_Cost,Flux_Cost,Reductant_Cost,Additive_Cost,Total_Material_Cost,Power_Cost,Est_Metal_kg,Material_Cost_per_ton,Power_Cost_per_ton,Total_Cost_per_ton,Cost_per_Cr_recovery,Material_Cost_Fraction,Reductant_Cost_Fraction,Power_Load_interaction,Ore_Reductant_interaction,Flux_Ore_interaction,Power_Ore_interaction,Cr_deviation,Cr_deviation_abs,Cr_normalized,Cr_in_spec,Power_Efficiency_Score,Recovery_Efficiency_Score,Cost_Efficiency_Score,Overall_Efficiency_Score,Reductant_Ore_OK,Flux_Ore_OK,Power_OK,Recovery_OK,All_Constraints_OK,Fur_Fur_1,Fur_Fur_2,Fur_Fur_3,Fur_Fur_4,Fur_Fur_5,Furnace_Num,Date_parsed,Day_of_Week,Day_of_Month,Month,Week_of_Year
01-01-2026 00:00,Fur_2,3600,12.98,214.647,32.479,45.557,6.96,59.46,85.98%,85.98,299.643,0.71634244751254,0.10839232019436464,0.15203759140043321,0.02322764089266227,0.21224149318536253,0.15131355131302301,0.02322764089266227,0.7129310377564142,12.014297013446003,16.771722797096057,3.6055555555555556,277.34974750772363,155.94557523452912,965.9114999999999,90.9412,820.0260000000001,24.36,1901.2386999999999,303732.0,104.87504999999999,18128.60828195076,2896132.111498398,2920760.7197803487,33579.68176339789,0.006220654232788458,0.43131143922117726,46728.0,9778.673379,6971.519912999999,772729.2,1.4600000000000009,1.4600000000000009,0.6306666666666667,0,0.33333333333333337,0.14000000000000057,0.9834502477936043,0.3666900495587212,1,1,1,1,1,False,True,False,False,False,2.0,2026-01-01,3,1,1,1
01-01-2026 00:00,Fur_3,3567,12.61,214.198,28.033,44.83,11.67,59.5,86.44%,86.44,298.731,0.7170263548141974,0.09384027770803834,0.1500681214872243,0.03906524599053998,0.20929233601951308,0.13087423724369865,0.03906524599053998,0.6253178535507953,11.940508350321862,16.652816475164023,3.5351836276983457,282.87071507765944,150.56981029755866,963.8910000000001,78.4924,806.9399999999999,40.845,1890.1684000000002,292369.15499999997,104.55584999999999,18078.074062809497,2796296.476954661,2820874.55101747,32260.687911910685,0.006423478373293916,0.42691434265856937,44979.869999999995,9602.49634,6004.612534000001,764044.2660000001,1.5,1.5,0.6333333333333333,0,0.3883333333333333,0.20571428571428538,1.0,0.4193571428571427,1,1,1,1,1,False,False,True,False,False,3.0,2026-01-01,3,1,1,1
01-01-2026 00:00,Fur_4,3565,9.03,144.671,24.251,30.686,11.1,61.83,89.55%,89.55,210.708,0.686594718757712,0.11509292480589252,0.1456328188773089,0.052679537559086505,0.2121088524161107,0.16762861826054554,0.052679537559086505,0.7902952228933318,16.919148774607514,24.642118844536096,2.5329593267882187,394.7950836328812,152.77991343470583,651.0195,67.9028,552.348,38.85,1310.1202999999998,209247.675,73.7478,17764.872986041613,2837341.24950168,2861606.1224877215,31602.497211349768,0.00622214104271636,0.42160097816971465,32191.949999999997,4439.374306,3508.416421,515752.115,3.8299999999999983,3.8299999999999983,0.7886666666666665,0,0.3916666666666667,0.6499999999999996,0.9939120060494034,0.6412824012098804,1,1,1,1,1,False,False,False,True,False,4.0,2026-01-01,3,1,1,1
01-01-2026 00:00,Fur_5,3563,9.05,148.278,24.892,31.423,12.06,61.45,86.95%,86.95,216.653,0.6844031700461106,0.11489340096836878,0.14503837934392785,0.05566504964159278,0.21191950112680571,0.16787385743081337,0.05566504964159278,0.7921585847258829,16.44565272578732,24.029188254298088,2.5399943867527366,393.70161395562275,148.83315716837524,667.251,69.6976,565.6139999999999,42.21,1344.7725999999998,209593.475,75.82854999999999,17734.38368530059,2764044.347412683,2788278.7310979837,31702.998648072582,0.006375195657025074,0.4206019664588645,32245.15,4659.339593999999,3690.9359759999998,528314.514,3.450000000000003,3.450000000000003,0.7633333333333335,0,0.395,0.27857142857142897,1.0,0.4577857142857145,1,1,1,1,1,False,False,False,False,True,5.0,2026-01-01,3,1,1,1
02-01-2026 00:00,Fur_1,3653,9.05,142.261,22.743,29.705,11.6,58.94,87.90%,87.9,206.309,0.689553049067176,0.11023755628692883,0.143983054544397,0.05622634010149824,0.20880634742616494,0.15986812858149366,0.05622634010149824,0.765628656265657,17.706450033687332,25.678154760066676,2.4774158226115524,403.64636423797083,160.24337280487038,640.1745,63.68039999999999,534.6899999999999,40.6,1279.1448999999998,214887.725,72.20814999999999,17714.68871588595,2975948.3520904505,3000163.0408063363,33747.615757101645,0.005917395670260383,0.41800580997508574,33059.65,4225.863004999999,3235.441923,519679.43299999996,0.9399999999999977,0.9399999999999977,0.5959999999999999,0,0.245,0.4142857142857151,0.9694075879574808,0.4745243747343537,1,1,1,1,1,True,False,False,False,False,1.0,2026-01-02,4,2,1,1
02-01-2026 00:00,Fur_2,3654,13.45,226.794,31.106,48.126,9.17,59.45,82.82%,82.82,315.196,0.7195332428076499,0.09868780060660667,0.1526859477912156,0.029093008794527846,0.2122013800532581,0.1371553033274456,0.029093008794527846,0.646344997582492,11.592786710491248,16.111537271217326,3.6808976464148877,271.6728422548073,155.92298125610728,1020.5730000000001,87.0968,866.2679999999999,32.095,2006.0328000000002,319450.95,110.3186,18183.994358159005,2895712.509041993,2920396.503400152,34841.28493677109,0.006240439335076097,0.43183142369357064,49146.299999999996,10914.688044,7054.6541640000005,828705.2760000001,1.4500000000000028,1.4500000000000028,0.6300000000000002,0,0.2433333333333333,0.0,0.9835146611088293,0.2697029322217659,1,1,1,0,0,False,True,False,False,False,2.0,2026-01-02,4,2,1,1
02-01-2026 00:00,Fur_3,3617,13.53,226.793,28.441,47.463,10.69,60.06,86.91%,86.91,313.387,0.7236834967627885,0.09075360496765979,0.1514517194395428,0.0341111788300089,0.20927894507644,0.12540510454288667,0.0341111788300089,0.5992246465831353,11.541640208432385,15.948463947527198,3.7406690627591925,267.3318353782827,156.15839202009016,1020.5685000000001,79.6348,854.3340000000001,37.415,1991.9523000000002,318097.065,109.68544999999999,18160.58830045371,2900084.4232302466,2924745.0115307,33269.76466307246,0.00622311979586936,0.42889280029446486,48938.009999999995,10764.276159000001,6450.2197129999995,820310.2810000001,2.0600000000000023,2.0600000000000023,0.6706666666666669,0,0.30500000000000005,0.27285714285714235,0.9827456077652638,0.42447769298162397,1,1,1,1,1,False,False,True,False,False,3.0,2026-01-02,4,2,1,1
02-01-2026 00:00,Fur_4,3619,9.61,158.738,27.284,34.051,15.06,60.81,82.85%,82.85,235.13299999999998,0.6750987738854181,0.11603645596322082,0.14481591269621877,0.06404885745514241,0.2145107018199127,0.17188070801017583,0.06404885745514241,0.8012686616760547,15.391289185269615,22.79857360683281,2.655429676706272,376.58684947067127,147.91028907044097,714.321,76.39519999999999,612.918,52.71,1456.3442,226060.835,82.29654999999998,17696.297110875246,2746905.368451047,2771101.6655619224,33048.32040026145,0.00640102960629533,0.42086067290960477,34778.59,5405.187638,4331.007592,574472.822,2.8100000000000023,2.8100000000000023,0.7206666666666668,0,0.30166666666666664,0.0,1.0,0.2905,1,1,1,0,0,False,False,False,True,False,4.0,2026-01-02,4,2,1,1
02-01-2026 00:00,Fur_5,3619,9.59,157.738,24.867,34.515,14.62,60.7,83.02%,83.02,231.74,0.6806679899887805,0.10730560110468629,0.14893846552170537,0.06308794338482782,0.21881220619754146,0.15764749041037995,0.06308794338482782,0.7204693402732337,15.616639337188227,22.94310804661459,2.6499032882011604,377.37222342312583,149.7635712436351,709.821,69.6276,621.27,51.169999999999995,1451.8886000000002,225590.365,81.109,17900.462340800652,2781323.4659532234,2805723.928294024,33393.52449766751,0.006394794700011735,0.4279047304317975,34706.21,5444.32707,3922.470846,570853.822,2.700000000000003,2.700000000000003,0.7133333333333335,0,0.30166666666666664,0.0,1.0,0.2905,1,1,1,0,0,False,False,False,False,True,5.0,2026-01-02,4,2,1,1
03-01-2026 00:00,Fur_1,3639,8.89,142.327,22.839,29.87,11.0,60.06,88.75%,88.75,206.036,0.6907870469238385,0.1108495602710206,0.1449746646217166,0.05338872818342426,0.20986882172835217,0.16046849747083478,0.05338872818342426,0.7646132988077234,17.661961987225535,25.56788223198773,2.442978840340753,409.3362869138035,157.014842066435,640.4715,63.94919999999999,537.66,38.5,1280.5807,210279.61500000002,72.1126,17758.071404997187,2915989.924090936,2940247.995495933,32760.4233481441,0.006053032309612294,0.4198563979607064,32350.710000000003,4251.30749,3250.6063529999997,517927.953,2.0600000000000023,2.0600000000000023,0.6706666666666669,0,0.2683333333333333,0.5357142857142857,0.9800038348868942,0.5443579098345217,1,1,1,1,1,True,False,False,False,False,1.0,2026-01-03,5,3,1,1
03-01-2026 00:00,Fur_2,3638,13.35,229.197,31.755,50.001,11.75,60.57,81.96%,81.96,322.703,0.7102413054728343,0.0984031756754663,0.15494432961577675,0.03641118923592282,0.21815730477206374,0.13854893328207205,0.03641118923592282,0.6350872855525432,11.273523952364869,15.872808039054577,3.6695986805937326,272.5093428831953,150.50154476407099,1031.3865,88.91399999999999,900.0179999999999,41.125,2061.4435,315687.45,112.94604999999999,18251.576748367916,2795028.688475604,2819780.265223972,33989.63675535164,0.006487649657228468,0.43659600663321596,48567.299999999996,11460.079197,7278.150735,833818.686,2.5700000000000003,2.5700000000000003,0.7046666666666667,0,0.27,0.0,1.0,0.281,1,1,1,0,0,False,True,False,False,False,2.0,2026-01-03,5,3,1,1
03-01-2026 00:00,Fur_3,3589,13.3,217.81,28.112,46.472,10.97,60.46,88.70%,88.7,303.36400000000003,0.7179823578275603,0.0926675544889967,0.15318890837409843,0.036161179309344545,0.2133602671440234,0.12906661710175557,0.036161179309344545,0.6049233817153687,11.830672063923206,16.477663943447666,3.7057676232933967,269.8496037707065,157.34793845017867,980.145,78.71359999999999,836.496,38.395,1933.7496,310269.05,106.1774,18212.440688884828,2922175.999789032,2946888.440477917,32852.71394066797,0.006193889364469365,0.4325772064800944,47733.700000000004,10122.06632,6123.07472,781720.09,2.460000000000001,2.460000000000001,0.6973333333333334,0,0.3516666666666667,0.528571428571429,0.978829442138199,0.5655516027133543,1,1,1,1,1,False,False,True,False,False,3.0,2026-01-03,5,3,1,1
03-01-2026 00:00,Fur_4,3590,9.52,156.703,31.022,32.702,13.91,61.82,83.02%,83.02,234.337,0.6687078865053321,0.13238199686775884,0.1395511592279495,0.05935895739895962,0.2086877710784875,0.19796685323212157,0.05935895739895962,0.9486269662825833,15.319817186359815,22.909580397889126,2.651810584958217,377.10080072470583,145.84465961414543,705.1635,86.8616,588.636,48.685,1429.3460999999998,222149.19999999998,82.01794999999998,17427.235135723342,2708543.6785484157,2732470.913684139,32521.672383767425,0.006393037815715538,0.41182188134840125,34176.799999999996,5124.501506,4861.240466,562563.77,3.8200000000000003,3.8200000000000003,0.788,0,0.35,0.0,1.0,0.305,1,1,1,0,0,False,False,False,True,False,4.0,2026-01-03,5,3,1,1
03-01-2026 00:00,Fur_5,3588,9.53,150.963,26.704,32.736,13.41,61.93,86.48%,86.48,223.813,0.6745050555597754,0.11931389150764254,0.14626496226760732,0.05991609066497478,0.21684783545075392,0.1768910251062113,0.05991609066497478,0.8157380004967622,16.03124036584113,23.76741304977105,2.656075808249721,376.4952385629341,152.77772068646593,679.3335,74.7712,589.2479999999999,46.935,1390.2876999999999,222258.65999999997,78.33455,17748.07795538495,2837300.5270343674,2861548.604989752,32710.889403175035,0.006216383820705096,0.42383170044588614,34193.64,4941.924767999999,4031.315952,541655.244,3.9299999999999997,3.9299999999999997,0.7953333333333333,0,0.3533333333333334,0.211428571428572,0.9939221782792347,0.410498721370133,1,1,1,1,1,False,False,False,False,True,5.0,2026-01-03,5,3,1,1
04-01-2026 00:00,Fur_1,3611,8.84,140.389,21.806,29.499,9.7,59.61,90.09%,90.09,201.394,0.6970863084302412,0.10827532101254259,0.1464740756924238,0.048164294864792394,0.2101232987618453,0.15532555858845382,0.048164294864792394,0.7392114736360056,17.930027706883024,25.721388244653152,2.4480753253946275,408.48411668731717,158.50144492884593,631.7505000000001,61.056799999999996,530.982,33.949999999999996,1257.7393,207488.06,70.4879,17843.33623217602,2943598.262964282,2967941.5991964582,32582.518379585665,0.006025219689295085,0.42217174894670145,31921.239999999998,4141.335111,3061.3225340000004,506944.67900000006,1.6099999999999994,1.6099999999999994,0.6406666666666666,0,0.31499999999999995,0.7271428571428576,0.9751060957354707,0.6530926477185229,1,1,1,1,1,True,False,False,False,False,1.0,2026-01-04,6,4,1,1
04-01-2026 00:00,Fur_2,3612,13.5,225.608,32.528,49.382,9.2,59.93,85.05%,85.05,316.718,0.7123308432106795,0.10270335124621903,0.1559178827853169,0.029047922757784523,0.21888408115455088,0.14417928378346828,0.029047922757784523,0.6587015378335925,11.404467065338881,16.010070493909478,3.7375415282392024,267.555535736627,153.9603053820749,1015.236,91.07839999999999,888.876,32.199999999999996,2027.3904,316953.0,110.8513,18289.279422072632,2859262.814238534,2884052.0936606065,33516.0034126741,0.006355846506607072,0.4384335646454674,48762.0,11140.974256,7338.577024,814896.096,1.9299999999999997,1.9299999999999997,0.662,0,0.31333333333333335,0.007142857142856737,0.9899423344604698,0.29555989546352235,1,1,1,1,1,False,True,False,False,False,2.0,2026-01-04,6,4,1,1
04-01-2026 00:00,Fur_3,3575,12.86,204.614,23.116,44.731,9.44,59.39,91.03%,91.03,281.901,0.725836375181358,0.08200041858666694,0.15867627287593872,0.033486933356036336,0.21861162863434747,0.1129736962623589,0.033486933356036336,0.5167780618189162,12.681757070744693,17.471922656944674,3.597202797202797,277.9937575432537,163.08739592977676,920.763,64.7248,805.158,33.04,1823.6858,298834.25,98.66535,18483.548682490866,3028765.92441014,3053749.473092631,33182.10880248431,0.0060656499724428695,0.4415003944210127,45974.5,9152.588834,4729.857224,731495.05,1.3900000000000006,1.3900000000000006,0.626,0,0.375,0.8614285714285715,0.9599305848837091,0.7352004026910276,1,1,1,1,1,False,False,True,False,False,3.0,2026-01-04,6,4,1,1
04-01-2026 00:00,Fur_4,3580,9.3,155.187,30.279,33.566,11.78,61.44,81.70%,81.7,230.812,0.6723523906902588,0.13118468710465658,0.1454257144342582,0.051037207770826466,0.21629388920274323,0.19511299145474173,0.051037207770826466,0.9020734999084341,15.510458728315685,23.0689424818513,2.5977653631284916,384.9461951670758,144.24726617333587,698.3415,84.7812,604.1880000000001,41.23,1428.5407,216411.00000000003,80.7842,17683.41705432498,2678877.8003619523,2703061.217416277,32685.141685807463,0.006557765846409535,0.4229406974544023,33294.0,5209.006842000001,4698.9071730000005,555569.4600000001,3.4399999999999977,3.4399999999999977,0.7626666666666665,0,0.3666666666666667,0.0,1.0,0.31,1,1,1,0,0,False,False,False,True,False,4.0,2026-01-04,6,4,1,1
04-01-2026 00:00,Fur_5,3577,9.49,153.631,27.499,34.661,12.05,61.34,83.82%,83.82,227.841,0.6742904042731553,0.12069381717952431,0.15212801910103976,0.05288775944628052,0.2256120169392114,0.17899382169618228,0.05288775944628052,0.7933700472181977,15.699544858036964,23.283061209761954,2.653061224489796,376.9230372051594,148.9886807027708,691.3395,76.99719999999999,623.898,42.175000000000004,1434.4097,220647.245,79.74435,17987.60288346447,2766932.6416228865,2791420.244506351,32909.929786681816,0.006458929270576981,0.43495104641302973,33945.73,5325.004091,4224.698869,549538.087,3.3400000000000034,3.3400000000000034,0.7560000000000002,0,0.3716666666666667,0.0,1.0,0.3115,1,1,1,0,0,False,False,False,False,True,5.0,2026-01-04,6,4,1,1
05-01-2026 00:00,Fur_1,3638,7.95,126.006,21.384,26.81,11.73,59.16,87.40%,87.4,185.92999999999998,0.6777066637982037,0.11501102565481634,0.14419405152476739,0.06308825902221267,0.21276764429656012,0.1697062031196435,0.06308825902221267,0.7976128012826259,19.566503522831177,28.87164080383759,2.1852666300164927,457.61000533207476,155.55370300650785,567.027,59.8752,482.58,41.055,1150.5372,187993.65,65.07549999999999,17680.036265568455,2888854.484406574,2913034.5206721425,32952.87919312378,0.006082857829426334,0.41943884995635083,28922.100000000002,3378.22086,2694.512304,458409.828,1.1599999999999966,1.1599999999999966,0.6106666666666665,0,0.27,0.3428571428571437,0.984816661073478,0.4493919036432674,1,1,1,1,1,True,False,False,False,False,1.0,2026-01-05,0,5,1,2
05-01-2026 00:00,Fur_2,3637,12.32,200.429,28.281,44.183,14.76,59.7,86.00%,86.0,287.653,0.6967735431231379,0.09831637424257698,0.15359825901346413,0.051311823620820915,0.22044215048499893,0.14110233478637155,0.051311823620820915,0.6400878020938415,12.643706132041034,18.146076575016206,3.387407203739346,295.21101499910594,155.77045954674557,901.9305,79.18679999999999,795.294,51.66,1828.0713,291250.96,100.67855,18157.505248138754,2892879.963010989,2917537.468259128,33534.913428265834,0.006237468753364206,0.43504539456420543,44807.840000000004,8855.554507,5668.332549,728960.273,1.7000000000000028,1.7000000000000028,0.6466666666666668,0,0.2716666666666666,0.14285714285714285,0.9840202944130723,0.34973263031118584,1,1,1,1,1,False,True,False,False,False,2.0,2026-01-05,0,5,1,2
05-01-2026 00:00,Fur_3,3580,12.36,211.503,23.78,45.992,10.86,59.26,82.98%,82.98,292.135,0.7239906207746418,0.08140072226881408,0.1574340630188098,0.037174593937734264,0.21745317930500666,0.11243339284817053,0.037174593937734264,0.5170464316175328,12.25460831464905,16.926473776133324,3.4525139664804465,289.6439895110041,151.46695876906224,951.7634999999999,66.584,827.856,38.01,1884.2134999999998,287617.2,102.24725,18428.011511312037,2812957.805711156,2837885.817222468,33792.40077664287,0.006508477721128639,0.43936422279110093,44248.799999999996,9727.445975999999,5029.54134,757180.74,1.259999999999998,1.259999999999998,0.6173333333333332,0,0.3666666666666667,0.0,0.9981070493900124,0.30962140987800246,1,1,1,0,0,False,False,True,False,False,3.0,2026-01-05,0,5,1,2
05-01-2026 00:00,Fur_4,3621,8.76,136.874,26.669,29.606,4.92,60.78,86.51%,86.51,198.069,0.6910420106124634,0.13464499745038347,0.14947316339255515,0.024839828544598097,0.21630112208088373,0.19484343122255923,0.024839828544598097,0.900797105289566,18.2815079593475,26.454987605717758,2.4192212096106047,413.3561171967903,160.1460097238841,615.933,74.6732,532.908,17.22,1240.7342,206179.74,69.32414999999999,17897.575375969274,2974140.1805864195,2998537.7559623886,34265.086915351254,0.005981734468525288,0.42951020452245126,31719.96,4052.291644,3650.2927059999997,495620.75399999996,2.780000000000001,2.780000000000001,0.7186666666666668,0,0.29833333333333334,0.21571428571428644,0.969695026937922,0.39129614824472764,1,1,1,1,1,False,False,False,True,False,4.0,2026-01-05,0,5,1,2
05-01-2026 00:00,Fur_5,3622,9.14,144.046,23.275,32.406,12.64,61.43,87.03%,87.03,212.36700000000002,0.6782880579374384,0.10959800722334448,0.15259432962748448,0.05951960521173252,0.22496979975167794,0.16158032738444436,0.05951960521173252,0.718231169591089,17.055380544058163,25.14474525398314,2.523467697404749,396.28004417067353,155.88617817269161,648.207,65.16999999999999,583.308,44.24,1340.925,215183.02000000002,74.32845,18040.534949941775,2895029.02320713,2919569.5581570715,33165.62033576135,0.006192964016058362,0.43500419486548464,33105.08,4667.954675999999,3352.6706499999996,521734.61199999996,3.4299999999999997,3.4299999999999997,0.762,0,0.29666666666666663,0.29000000000000015,0.983660910117695,0.430732182023539,1,1,1,1,1,False,False,False,False,True,5.0,2026-01-05,0,5,1,2
06-01-2026 00:00,Fur_1,3610,8.42,138.653,22.46,29.858,10.45,58.74,84.29%,84.29,201.421,0.6883741020052526,0.1115077375248857,0.1482367776944807,0.051881382775380916,0.2153433375740638,0.161987117754487,0.051881382775380916,0.7522271835947758,17.9226595042225,26.036219728125467,2.332409972299169,428.741041717216,150.90879302555345,623.9385,62.888,537.444,36.574999999999996,1260.8455000000001,197575.3,70.49735,17885.005606593724,2802591.870474564,2826976.8760811575,33145.466949011105,0.006341128253263189,0.42625682528113074,30396.2,4139.901274,3114.14638,500537.32999999996,0.740000000000002,0.740000000000002,0.5826666666666668,0,0.31666666666666665,0.0,1.0,0.295,1,1,1,0,0,True,False,False,False,False,1.0,2026-01-06,1,6,1,2
06-01-2026 00:00,Fur_2,3610,13.2,220.796,31.682,48.612,11.45,59.39,83.67%,83.67,312.53999999999996,0.7064567735329879,0.10136942471363666,0.15553849107314266,0.03663531068023293,0.22016703101429813,0.14348991764574576,0.03663531068023293,0.6517320692065319,11.550521533243746,16.349933801563736,3.6565096952908585,273.48482776630095,152.46688423881744,993.582,88.7096,875.0160000000001,40.074999999999996,1997.3826000000001,309738.0,109.38899999999998,18259.446562268604,2831527.850149467,2856287.296711736,33734.3486088548,0.006407301549606003,0.4380813170195835,47652.0,10733.335152,6995.258871999999,797073.5599999999,1.3900000000000006,1.3900000000000006,0.626,0,0.31666666666666665,0.0,0.9948526644600729,0.2939705328920146,1,1,1,0,0,False,True,False,False,False,2.0,2026-01-06,1,6,1,2
06-01-2026 00:00,Fur_3,3562,12.68,214.254,26.371,45.196,12.69,59.06,84.91%,84.91,298.511,0.7177423947526221,0.08834180314963266,0.15140480585305063,0.042510996244694496,0.2109458856733322,0.123082882358869,0.042510996244694496,0.5834808261022917,11.932558599180599,16.62512710789471,3.5597978663672096,280.91480434425836,151.30484303760997,964.1429999999999,73.83879999999999,813.528,44.415,1895.9248,293580.04,104.47885000000001,18146.493764048893,2809947.084984185,2834593.578748234,32994.920018021585,0.006416511073187636,0.42909296824431015,45166.159999999996,9683.423783999999,5650.092234,763172.748,1.0600000000000023,1.0600000000000023,0.6040000000000002,0,0.3966666666666666,0.0,0.998689296664345,0.318737859332869,1,1,1,0,0,False,False,True,False,False,3.0,2026-01-06,1,6,1,2
06-01-2026 00:00,Fur_4,3560,9.17,159.042,30.825,34.356,7.28,60.93,81.52%,81.52,231.503,0.6869975767052695,0.13315162222519794,0.1484041243526002,0.031446676716932395,0.21601840887301213,0.19381672643819414,0.031446676716932395,0.897223166339994,15.377770482455952,22.38402420502745,2.5758426966292136,388.22242222220046,141.01415532412108,715.689,86.30999999999999,618.408,25.48,1445.887,212193.8,81.02604999999998,17844.71784074381,2618834.3131622486,2643179.0310029923,32030.768674297047,0.006767876419890093,0.4277014732133286,32645.2,5464.046952000001,4902.46965,566189.52,2.9299999999999997,2.9299999999999997,0.7286666666666667,0,0.4,0.0,1.0,0.32,1,1,1,0,0,False,False,False,True,False,4.0,2026-01-06,1,6,1,2
06-01-2026 00:00,Fur_5,3562,9.58,163.259,26.4,36.543,12.09,60.64,82.53%,82.53,238.292,0.6851216154969533,0.11078844442952343,0.15335386836318465,0.05073607171033857,0.22383451923731912,0.16170624491325902,0.05073607171033857,0.7224365617919557,14.94804693401373,21.81809259019048,2.6895002807411568,371.81624511312685,143.20228962785154,734.6655,73.91999999999999,657.774,42.315,1508.6745,221805.74,83.4022,18089.145130464185,2659471.0930886716,2684060.238219136,32132.889240023174,0.006755831249755712,0.4359946429796487,34123.96,5965.973636999999,4310.0376,581528.558,2.6400000000000006,2.6400000000000006,0.7093333333333334,0,0.3966666666666666,0.0,1.0,0.319,1,1,1,0,0,False,False,False,False,True,5.0,2026-01-06,1,6,1,2
07-01-2026 00:00,Fur_1,3639,8.14,135.041,19.845,29.123,15.64,60.01,84.49%,84.49,199.649,0.6763920680794795,0.09939944602777874,0.1458710036113379,0.07833748228140387,0.21566042745788,0.14695536802189432,0.07833748228140387,0.6814201599622236,18.22698836457984,26.947371339464524,2.2368782632591375,447.0515421312602,148.3676852876799,607.6845,55.565999999999995,524.214,54.74,1242.2045,192539.49000000002,69.87715,17776.977166355526,2755399.869628341,2779676.8467946965,32514.64319563337,0.00641032943387746,0.42200297938060927,29621.460000000003,3932.799043,2679.888645,491414.19899999996,2.009999999999998,2.009999999999998,0.6673333333333332,0,0.2683333333333333,0.0,1.0,0.28049999999999997,1,1,1,0,0,True,False,False,False,False,1.0,2026-01-07,2,7,1,2
07-01-2026 00:00,Fur_2,3606,13.08,222.024,31.203,47.337,12.75,59.3,83.25%,83.25,313.314,0.7086309580803921,0.099590187479653,0.15108485417185316,0.040694000268101646,0.2132066793985935,0.14053886003072252,0.040694000268101646,0.65916723368259,11.509220781707807,16.24148733361489,3.6272878535773714,275.6880523174272,150.54060782473812,999.108,87.3684,852.066,44.625,1983.1674,306582.12,109.65990000000001,18084.709178104302,2795754.145316565,2820338.8544946695,33475.832100826934,0.006427059299866016,0.4296490553444959,47166.48,10509.950088000001,6927.814872,800618.544,1.2999999999999972,1.2999999999999972,0.6199999999999998,0,0.32333333333333336,0.0,1.0,0.29700000000000004,1,1,1,0,0,False,True,False,False,False,2.0,2026-01-07,2,7,1,2
07-01-2026 00:00,Fur_3,3565,12.91,229.036,25.129,46.14,11.39,59.74,83.11%,83.11,311.695,0.7348080655769261,0.08062047835223536,0.14802932353743242,0.03654213253340605,0.20145304580304824,0.10971637598579972,0.03654213253340605,0.5446250423791712,11.437462904441842,15.565238584479127,3.621318373071529,276.1425037844691,147.6576460963442,1030.662,70.3612,830.52,39.865,1971.4082,299156.975,109.09325,18070.854062923234,2742213.4275035346,2766784.281566458,32894.831548763024,0.006546736574780641,0.42128261412324447,46024.15,10567.72104,5755.445644,816513.34,1.740000000000002,1.740000000000002,0.6493333333333334,0,0.3916666666666667,0.0,1.0,0.3175,1,1,1,0,0,False,False,True,False,False,3.0,2026-01-07,2,7,1,2
07-01-2026 00:00,Fur_4,3586,9.53,161.733,30.971,34.605,8.94,61.58,82.42%,82.42,236.249,0.684587024706983,0.13109473479252823,0.1464768104838539,0.03784143001663499,0.2139637537548691,0.19149462267134956,0.03784143001663499,0.8949862477969588,15.178900228149114,22.172345642680554,2.6575571667596205,376.2853749962881,144.65491917426104,727.7985,86.7188,622.89,31.29,1468.6972999999998,222134.77,82.68714999999999,17762.098463908842,2686448.498950563,2710710.5974144717,32494.73264702076,0.006568311832255742,0.4241105365959344,34174.579999999994,5596.770465,5009.032743,579974.5380000001,3.5799999999999983,3.5799999999999983,0.7719999999999999,0,0.3566666666666667,0.0,1.0,0.307,1,1,1,0,0,False,False,False,True,False,4.0,2026-01-07,2,7,1,2
07-01-2026 00:00,Fur_5,3619,9.58,149.439,24.778,33.158,12.51,61.27,88.44%,88.44,219.885,0.6796234395252063,0.11268617686517952,0.15079700752666167,0.05689337608295245,0.2218831749283442,0.16580678292944423,0.05689337608295245,0.747270621048597,16.458603360847718,24.217238978999866,2.6471400939486043,377.7661401079186,157.67342019692111,672.4755,69.37839999999998,596.844,43.785,1382.4829000000002,225355.13,76.95974999999999,17963.713499589077,2928220.6607999643,2952684.374299553,33013.018496193574,0.006097280827463453,0.4317189022735832,34670.02,4955.098362,3702.7995419999997,540819.7409999999,3.270000000000003,3.270000000000003,0.7513333333333335,0,0.30166666666666664,0.4914285714285711,0.9778044050103387,0.5317751667163533,1,1,1,1,1,False,False,False,False,True,5.0,2026-01-07,2,7,1,2
